IonicLiuid,Cation,Anion,T(K),IL_SMILES,ST(exp),CSMILES,ASMILES,MolecularFormula,C,H,N,O,S,P,F,Cl,Br,I
,,,303.15,CCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,41.6,CCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C10H12F3NO2,10,12,1,2,0,0,3,0,0,0
,,,308.15,CCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,41.2,CCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C10H12F3NO2,10,12,1,2,0,0,3,0,0,0
,,,313.15,CCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,40.8,CCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C10H12F3NO2,10,12,1,2,0,0,3,0,0,0
,,,318.15,CCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,40.3,CCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C10H12F3NO2,10,12,1,2,0,0,3,0,0,0
,,,323.15,CCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,39.9,CCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C10H12F3NO2,10,12,1,2,0,0,3,0,0,0
,,,328.15,CCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,39.5,CCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C10H12F3NO2,10,12,1,2,0,0,3,0,0,0
,,,333.15,CCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,39.1,CCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C10H12F3NO2,10,12,1,2,0,0,3,0,0,0
,,,338.15,CCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,38.8,CCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C10H12F3NO2,10,12,1,2,0,0,3,0,0,0
,,,343.15,CCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,38.4,CCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C10H12F3NO2,10,12,1,2,0,0,3,0,0,0
[C3Py][DCN],1-propylpyridinium ([C3Py]+),dicyanamide ([DCN]-),298.15,CCC[N+]1=CC=CC=C1.N#C[N-]C#N,57.9,CCC[N+]1=CC=CC=C1,N#C[N-]C#N,C10H12N4,10,12,4,0,0,0,0,0,0,0
,,,303.15,CCC[N+]1=CC=CC=C1.N#C[N-]C#N,57.7,CCC[N+]1=CC=CC=C1,N#C[N-]C#N,C10H12N4,10,12,4,0,0,0,0,0,0,0
,,,308.15,CCC[N+]1=CC=CC=C1.N#C[N-]C#N,57.4,CCC[N+]1=CC=CC=C1,N#C[N-]C#N,C10H12N4,10,12,4,0,0,0,0,0,0,0
,,,313.15,CCC[N+]1=CC=CC=C1.N#C[N-]C#N,57,CCC[N+]1=CC=CC=C1,N#C[N-]C#N,C10H12N4,10,12,4,0,0,0,0,0,0,0
,,,318.15,CCC[N+]1=CC=CC=C1.N#C[N-]C#N,56.7,CCC[N+]1=CC=CC=C1,N#C[N-]C#N,C10H12N4,10,12,4,0,0,0,0,0,0,0
,,,323.15,CCC[N+]1=CC=CC=C1.N#C[N-]C#N,56.4,CCC[N+]1=CC=CC=C1,N#C[N-]C#N,C10H12N4,10,12,4,0,0,0,0,0,0,0
,,,328.15,CCC[N+]1=CC=CC=C1.N#C[N-]C#N,56.1,CCC[N+]1=CC=CC=C1,N#C[N-]C#N,C10H12N4,10,12,4,0,0,0,0,0,0,0
,,,333.15,CCC[N+]1=CC=CC=C1.N#C[N-]C#N,55.7,CCC[N+]1=CC=CC=C1,N#C[N-]C#N,C10H12N4,10,12,4,0,0,0,0,0,0,0
,,,338.15,CCC[N+]1=CC=CC=C1.N#C[N-]C#N,55.4,CCC[N+]1=CC=CC=C1,N#C[N-]C#N,C10H12N4,10,12,4,0,0,0,0,0,0,0
[BPy][BF4],1-butylpyridinium ([BPy]+),tetrafluoroborate ([BF4]-),278.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,47.91,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
,,,283.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,47.63,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
,,,288.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,47.29,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
,,,293.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,46.9,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
,,,298.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,46.58,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
,,,303.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,46.3,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
,,,308.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,45.97,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
,,,313.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,45.69,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
,,,318.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,45.38,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
,,,323.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,45.11,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
,,,328.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,44.77,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
,,,333.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,44.46,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
,,,338.15,CCCC[N+]1=CC=CC=C1.F[B-](F)(F)F,44.24,CCCC[N+]1=CC=CC=C1,F[B-](F)(F)F,C9H14BF4N,9,14,1,0,0,0,4,0,0,0
[BPy][Tf2N],1-butylpyridinium ([BPy]+),bis(trifluoromethylsulfonyl)imide ([TF2N]-),298.15,CCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,33.4,CCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H14F6N2O4S2,11,14,2,4,2,0,6,0,0,0
,,,303.15,CCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,33.2,CCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H14F6N2O4S2,11,14,2,4,2,0,6,0,0,0
,,,308.15,CCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.9,CCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H14F6N2O4S2,11,14,2,4,2,0,6,0,0,0
,,,313.15,CCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.8,CCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H14F6N2O4S2,11,14,2,4,2,0,6,0,0,0
,,,318.15,CCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.4,CCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H14F6N2O4S2,11,14,2,4,2,0,6,0,0,0
,,,323.15,CCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.1,CCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H14F6N2O4S2,11,14,2,4,2,0,6,0,0,0
,,,328.15,CCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32,CCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H14F6N2O4S2,11,14,2,4,2,0,6,0,0,0
,,,333.15,CCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,31.8,CCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H14F6N2O4S2,11,14,2,4,2,0,6,0,0,0
,,,338.15,CCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,31.5,CCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C11H14F6N2O4S2,11,14,2,4,2,0,6,0,0,0
[Bpy][CF3SO3] (Triflate),1-butylpyridinium ([BPy]+),trifluoromethanesulfonate [CF3SO3]-),298.15,CCCC[N+]1=CC=CC=C1.[O-]S(=O)(=O)C(F)(F)F,36.47,CCCC[N+]1=CC=CC=C1,[O-]S(=O)(=O)C(F)(F)F,C10H14F3NO3S,10,14,1,3,1,0,3,0,0,0
,,,303.15,CCCC[N+]1=CC=CC=C1.[O-]S(=O)(=O)C(F)(F)F,36.27,CCCC[N+]1=CC=CC=C1,[O-]S(=O)(=O)C(F)(F)F,C10H14F3NO3S,10,14,1,3,1,0,3,0,0,0
,,,308.15,CCCC[N+]1=CC=CC=C1.[O-]S(=O)(=O)C(F)(F)F,36.04,CCCC[N+]1=CC=CC=C1,[O-]S(=O)(=O)C(F)(F)F,C10H14F3NO3S,10,14,1,3,1,0,3,0,0,0
,,,313.15,CCCC[N+]1=CC=CC=C1.[O-]S(=O)(=O)C(F)(F)F,35.84,CCCC[N+]1=CC=CC=C1,[O-]S(=O)(=O)C(F)(F)F,C10H14F3NO3S,10,14,1,3,1,0,3,0,0,0
,,,318.15,CCCC[N+]1=CC=CC=C1.[O-]S(=O)(=O)C(F)(F)F,35.66,CCCC[N+]1=CC=CC=C1,[O-]S(=O)(=O)C(F)(F)F,C10H14F3NO3S,10,14,1,3,1,0,3,0,0,0
,,,323.15,CCCC[N+]1=CC=CC=C1.[O-]S(=O)(=O)C(F)(F)F,35.41,CCCC[N+]1=CC=CC=C1,[O-]S(=O)(=O)C(F)(F)F,C10H14F3NO3S,10,14,1,3,1,0,3,0,0,0
,,,328.15,CCCC[N+]1=CC=CC=C1.[O-]S(=O)(=O)C(F)(F)F,35.2,CCCC[N+]1=CC=CC=C1,[O-]S(=O)(=O)C(F)(F)F,C10H14F3NO3S,10,14,1,3,1,0,3,0,0,0
,,,333.15,CCCC[N+]1=CC=CC=C1.[O-]S(=O)(=O)C(F)(F)F,35.04,CCCC[N+]1=CC=CC=C1,[O-]S(=O)(=O)C(F)(F)F,C10H14F3NO3S,10,14,1,3,1,0,3,0,0,0
,,,338.15,CCCC[N+]1=CC=CC=C1.[O-]S(=O)(=O)C(F)(F)F,34.82,CCCC[N+]1=CC=CC=C1,[O-]S(=O)(=O)C(F)(F)F,C10H14F3NO3S,10,14,1,3,1,0,3,0,0,0
[C4Py][TFA],1-butylpyridinium ([BPy]+),trifluoroacetate ([TFA]-),298.15,CCCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,39.5,CCCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C11H14F3NO2,11,14,1,2,0,0,3,0,0,0
,,,303.15,CCCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,39.2,CCCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C11H14F3NO2,11,14,1,2,0,0,3,0,0,0
,,,308.15,CCCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,38.8,CCCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C11H14F3NO2,11,14,1,2,0,0,3,0,0,0
,,,313.15,CCCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,38.4,CCCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C11H14F3NO2,11,14,1,2,0,0,3,0,0,0
,,,318.15,CCCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,37.9,CCCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C11H14F3NO2,11,14,1,2,0,0,3,0,0,0
,,,323.15,CCCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,37.5,CCCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C11H14F3NO2,11,14,1,2,0,0,3,0,0,0
,,,328.15,CCCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,37,CCCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C11H14F3NO2,11,14,1,2,0,0,3,0,0,0
,,,333.15,CCCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,36.6,CCCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C11H14F3NO2,11,14,1,2,0,0,3,0,0,0
,,,338.15,CCCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,36.4,CCCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C11H14F3NO2,11,14,1,2,0,0,3,0,0,0
,,,343.15,CCCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,35.8,CCCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C11H14F3NO2,11,14,1,2,0,0,3,0,0,0
[n-Bpy][NO3],1-butylpyridinium ([BPy]+),nitrate ([NO3]-),293.15,CCCC[N+]1=CC=CC=C1.[O-]N(=O)=O,52.3,CCCC[N+]1=CC=CC=C1,[O-]N(=O)=O,C9H14N2O3,9,14,2,3,0,0,0,0,0,0
,,,298.15,CCCC[N+]1=CC=CC=C1.[O-]N(=O)=O,51.5,CCCC[N+]1=CC=CC=C1,[O-]N(=O)=O,C9H14N2O3,9,14,2,3,0,0,0,0,0,0
,,,303.15,CCCC[N+]1=CC=CC=C1.[O-]N(=O)=O,51.2,CCCC[N+]1=CC=CC=C1,[O-]N(=O)=O,C9H14N2O3,9,14,2,3,0,0,0,0,0,0
,,,308.15,CCCC[N+]1=CC=CC=C1.[O-]N(=O)=O,51,CCCC[N+]1=CC=CC=C1,[O-]N(=O)=O,C9H14N2O3,9,14,2,3,0,0,0,0,0,0
,,,313.15,CCCC[N+]1=CC=CC=C1.[O-]N(=O)=O,50.5,CCCC[N+]1=CC=CC=C1,[O-]N(=O)=O,C9H14N2O3,9,14,2,3,0,0,0,0,0,0
,,,318.15,CCCC[N+]1=CC=CC=C1.[O-]N(=O)=O,50,CCCC[N+]1=CC=CC=C1,[O-]N(=O)=O,C9H14N2O3,9,14,2,3,0,0,0,0,0,0
,,,323.15,CCCC[N+]1=CC=CC=C1.[O-]N(=O)=O,49.5,CCCC[N+]1=CC=CC=C1,[O-]N(=O)=O,C9H14N2O3,9,14,2,3,0,0,0,0,0,0
,,,328.15,CCCC[N+]1=CC=CC=C1.[O-]N(=O)=O,49.3,CCCC[N+]1=CC=CC=C1,[O-]N(=O)=O,C9H14N2O3,9,14,2,3,0,0,0,0,0,0
,,,333.15,CCCC[N+]1=CC=CC=C1.[O-]N(=O)=O,49,CCCC[N+]1=CC=CC=C1,[O-]N(=O)=O,C9H14N2O3,9,14,2,3,0,0,0,0,0,0
,,,338.15,CCCC[N+]1=CC=CC=C1.[O-]N(=O)=O,48.6,CCCC[N+]1=CC=CC=C1,[O-]N(=O)=O,C9H14N2O3,9,14,2,3,0,0,0,0,0,0
[BPy][DCN],1-butylpyridinium ([BPy]+),dicyanamide ([DCN]-),298.15,CCCC[N+]1=CC=CC=C1.N#C[N-]C#N,55.7,CCCC[N+]1=CC=CC=C1,N#C[N-]C#N,C11H14N4,11,14,4,0,0,0,0,0,0,0
,,,303.15,CCCC[N+]1=CC=CC=C1.N#C[N-]C#N,55.5,CCCC[N+]1=CC=CC=C1,N#C[N-]C#N,C11H14N4,11,14,4,0,0,0,0,0,0,0
,,,308.15,CCCC[N+]1=CC=CC=C1.N#C[N-]C#N,55.2,CCCC[N+]1=CC=CC=C1,N#C[N-]C#N,C11H14N4,11,14,4,0,0,0,0,0,0,0
,,,313.15,CCCC[N+]1=CC=CC=C1.N#C[N-]C#N,54.9,CCCC[N+]1=CC=CC=C1,N#C[N-]C#N,C11H14N4,11,14,4,0,0,0,0,0,0,0
,,,318.15,CCCC[N+]1=CC=CC=C1.N#C[N-]C#N,54.5,CCCC[N+]1=CC=CC=C1,N#C[N-]C#N,C11H14N4,11,14,4,0,0,0,0,0,0,0
,,,323.15,CCCC[N+]1=CC=CC=C1.N#C[N-]C#N,54.2,CCCC[N+]1=CC=CC=C1,N#C[N-]C#N,C11H14N4,11,14,4,0,0,0,0,0,0,0
,,,328.15,CCCC[N+]1=CC=CC=C1.N#C[N-]C#N,53.9,CCCC[N+]1=CC=CC=C1,N#C[N-]C#N,C11H14N4,11,14,4,0,0,0,0,0,0,0
,,,333.15,CCCC[N+]1=CC=CC=C1.N#C[N-]C#N,53.6,CCCC[N+]1=CC=CC=C1,N#C[N-]C#N,C11H14N4,11,14,4,0,0,0,0,0,0,0
,,,338.15,CCCC[N+]1=CC=CC=C1.N#C[N-]C#N,53.4,CCCC[N+]1=CC=CC=C1,N#C[N-]C#N,C11H14N4,11,14,4,0,0,0,0,0,0,0
[Bpy][Al2Cl7] heptachlorodialuminate,1-butylpyridinium ([BPy]+),heptachlorodialuminate ([Al2Cl7]-),298.15,CCCC[N+]1=CC=CC=C1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,40.3,CCCC[N+]1=CC=CC=C1,Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,C9H14Al2Cl7N,9,14,1,0,0,0,0,7,0,0
,,,303.15,CCCC[N+]1=CC=CC=C1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,40.1,CCCC[N+]1=CC=CC=C1,Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,C9H14Al2Cl7N,9,14,1,0,0,0,0,7,0,0
,,,308.15,CCCC[N+]1=CC=CC=C1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,39.9,CCCC[N+]1=CC=CC=C1,Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,C9H14Al2Cl7N,9,14,1,0,0,0,0,7,0,0
,,,313.15,CCCC[N+]1=CC=CC=C1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,39.6,CCCC[N+]1=CC=CC=C1,Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,C9H14Al2Cl7N,9,14,1,0,0,0,0,7,0,0
,,,318.15,CCCC[N+]1=CC=CC=C1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,39.2,CCCC[N+]1=CC=CC=C1,Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,C9H14Al2Cl7N,9,14,1,0,0,0,0,7,0,0
,,,323.15,CCCC[N+]1=CC=CC=C1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,38.9,CCCC[N+]1=CC=CC=C1,Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,C9H14Al2Cl7N,9,14,1,0,0,0,0,7,0,0
,,,328.15,CCCC[N+]1=CC=CC=C1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,38.5,CCCC[N+]1=CC=CC=C1,Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,C9H14Al2Cl7N,9,14,1,0,0,0,0,7,0,0
,,,333.15,CCCC[N+]1=CC=CC=C1.Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,38.2,CCCC[N+]1=CC=CC=C1,Cl[Al-](Cl)(Cl)[Cl+][Al-](Cl)(Cl)Cl,C9H14Al2Cl7N,9,14,1,0,0,0,0,7,0,0
[C5Py][TF2N],1-pentylpyridinium ([C5Py]+),bis(trifluoromethylsulfonyl)imide ([TF2N]-),283.15,CCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,33.1,CCCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
,,,288.15,CCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.8,CCCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
,,,293.15,CCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.7,CCCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
,,,298.15,CCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.5,CCCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
,,,303.15,CCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32.2,CCCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
,,,308.15,CCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,32,CCCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
,,,313.15,CCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,31.8,CCCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
,,,318.15,CCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,31.5,CCCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
,,,323.15,CCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,31.3,CCCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
,,,328.15,CCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,31.1,CCCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
,,,333.15,CCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,30.8,CCCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
,,,338.15,CCCCC[N+]1=CC=CC=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,30.5,CCCCC[N+]1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,C12H16F6N2O4S2,12,16,2,4,2,0,6,0,0,0
[C5Py][Ace],1-pentylpyridinium ([C5Py]+),acetate ([Ace]-),293.15,CCCCC[N+]1=CC=CC=C1.CC([O-])=O,50.5,CCCCC[N+]1=CC=CC=C1,CC([O-])=O,C12H19NO2,12,19,1,2,0,0,0,0,0,0
,,,298.15,CCCCC[N+]1=CC=CC=C1.CC([O-])=O,50.2,CCCCC[N+]1=CC=CC=C1,CC([O-])=O,C12H19NO2,12,19,1,2,0,0,0,0,0,0
,,,303.15,CCCCC[N+]1=CC=CC=C1.CC([O-])=O,49.8,CCCCC[N+]1=CC=CC=C1,CC([O-])=O,C12H19NO2,12,19,1,2,0,0,0,0,0,0
,,,308.15,CCCCC[N+]1=CC=CC=C1.CC([O-])=O,49.5,CCCCC[N+]1=CC=CC=C1,CC([O-])=O,C12H19NO2,12,19,1,2,0,0,0,0,0,0
,,,313.15,CCCCC[N+]1=CC=CC=C1.CC([O-])=O,49.1,CCCCC[N+]1=CC=CC=C1,CC([O-])=O,C12H19NO2,12,19,1,2,0,0,0,0,0,0
,,,318.15,CCCCC[N+]1=CC=CC=C1.CC([O-])=O,48.7,CCCCC[N+]1=CC=CC=C1,CC([O-])=O,C12H19NO2,12,19,1,2,0,0,0,0,0,0
,,,323.15,CCCCC[N+]1=CC=CC=C1.CC([O-])=O,48.5,CCCCC[N+]1=CC=CC=C1,CC([O-])=O,C12H19NO2,12,19,1,2,0,0,0,0,0,0
,,,328.15,CCCCC[N+]1=CC=CC=C1.CC([O-])=O,48.1,CCCCC[N+]1=CC=CC=C1,CC([O-])=O,C12H19NO2,12,19,1,2,0,0,0,0,0,0
,,,333.15,CCCCC[N+]1=CC=CC=C1.CC([O-])=O,47.8,CCCCC[N+]1=CC=CC=C1,CC([O-])=O,C12H19NO2,12,19,1,2,0,0,0,0,0,0
,,,338.15,CCCCC[N+]1=CC=CC=C1.CC([O-])=O,47.4,CCCCC[N+]1=CC=CC=C1,CC([O-])=O,C12H19NO2,12,19,1,2,0,0,0,0,0,0
,,,343.15,CCCCC[N+]1=CC=CC=C1.CC([O-])=O,47,CCCCC[N+]1=CC=CC=C1,CC([O-])=O,C12H19NO2,12,19,1,2,0,0,0,0,0,0
[C5Py][TFA],1-pentylpyridinium ([C5Py]+),trifluoroacetate ([TFA]-),298.15,CCCCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,36.7,CCCCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C12H16F3NO2,12,16,1,2,0,0,3,0,0,0
,,,303.15,CCCCC[N+]1=CC=CC=C1.[O-]C(=O)C(F)(F)F,36.4,CCCCC[N+]1=CC=CC=C1,[O-]C(=O)C(F)(F)F,C12H16F3NO2,12,16,1,2,0,0,3,0,0,0
